assignDate,assignmentType,averageScore,createdAt,description,dueDate,id,lateRate,maxAttempts,maxScore,moduleId,name,submissionRate,updatedAt,weight
2023-11-29T00:00:00,Project,72.0875,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project - Practice Applications Concepts.,2023-12-04T00:00:00,ASG114320,25.0,,100.0,MOD827917,Project - Practice Applications Concepts,16,2025-03-20T18:55:29.320488,0.25
2023-12-01T00:00:00,Participation,72.18124999999999,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Participation - Practice Applications Concepts.,2023-12-04T00:00:00,ASG958476,6.25,,100.0,MOD827917,Participation - Practice Applications Concepts,16,2025-03-20T18:55:29.320488,0.1
2023-12-10T00:00:00,Participation,73.31875,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Mobile Discussion Participation 1.,2023-12-13T00:00:00,ASG008145,6.25,,100.0,MOD271343,Mobile Discussion Participation 1,16,2025-03-20T18:55:29.320488,0.1
2023-12-19T00:00:00,Project,73.33125000000001,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project - Project Concepts.,2023-12-22T00:00:00,ASG797545,6.25,,100.0,MOD171413,Project - Project Concepts,16,2025-03-20T18:55:29.320488,0.25
2023-12-26T00:00:00,Participation,72.18125,2025-03-20T18:55:29.199501,Engage with the material through discussion and collaboration. This participation focuses on Participation - Practice Applications Concepts.,2023-12-28T00:00:00,ASG354967,18.75,,100.0,MOD049091,Participation - Practice Applications Concepts,16,2025-03-20T18:55:29.320488,0.1
2023-12-25T00:00:00,Exam,71.67499999999998,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Practice Applications.,2023-12-28T00:00:00,ASG149375,18.75,3,100.0,MOD049091,Exam 2: Practice Applications,16,2025-03-20T18:55:29.320488,0.3
2024-02-11T00:00:00,Project,75.5304347826087,2025-03-20T18:55:29.199501,Create a comprehensive solution that showcases your skills. This project focuses on Practice Project 1.,2024-02-18T00:00:00,ASG277642,21.73913043478261,,100.0,MOD440985,Practice Project 1,23,2025-03-20T18:55:29.321366,0.25
2024-02-13T00:00:00,Project,73.35217391304346,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Practice Project 2.,2024-02-19T00:00:00,ASG387254,26.08695652173913,,100.0,MOD440985,Practice Project 2,23,2025-03-20T18:55:29.321366,0.25
2024-02-20T00:00:00,Participation,74.43913043478261,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Biology Discussion.,2024-02-27T00:00:00,ASG818245,4.3478260869565215,,100.0,MOD357677,Participation 1: Biology Discussion,23,2025-03-20T18:55:29.321366,0.1
2024-02-28T00:00:00,Quiz,77.10000000000001,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Biology Fundamentals.,2024-03-03T00:00:00,ASG033315,4.3478260869565215,2,100.0,MOD365172,Quiz 1: Biology Fundamentals,23,2025-03-20T18:55:29.321366,0.15
2024-02-28T00:00:00,Quiz,74.58260869565217,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Quiz on Biology Fundamentals.,2024-03-06T00:00:00,ASG287530,8.695652173913043,1,100.0,MOD365172,Quiz on Biology Fundamentals,23,2025-03-20T18:55:29.321366,0.15
2024-03-09T00:00:00,Exam,75.44782608695651,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Exam on Biology Fundamentals.,2024-03-13T00:00:00,ASG940938,8.695652173913043,3,100.0,MOD135284,Exam on Biology Fundamentals,23,2025-03-20T18:55:29.321366,0.3
2024-03-08T00:00:00,Participation,74.5608695652174,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Participation - Biology Fundamentals Concepts.,2024-03-14T00:00:00,ASG454851,17.391304347826086,,100.0,MOD135284,Participation - Biology Fundamentals Concepts,23,2025-03-20T18:55:29.321366,0.1
2024-03-16T00:00:00,Homework,74.06086956521739,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Homework on Practice in Biology.,2024-03-20T00:00:00,ASG473138,8.695652173913043,5,100.0,MOD558720,Homework on Practice in Biology,23,2025-03-20T18:55:29.321366,0.2
2024-03-17T00:00:00,Exam,73.56521739130434,2025-03-20T18:55:29.199501,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Practice in Biology.,2024-03-21T00:00:00,ASG839813,17.391304347826086,3,100.0,MOD558720,Exam 2: Practice in Biology,23,2025-03-20T18:55:29.321366,0.3
2024-03-26T00:00:00,Project,75.17826086956524,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Theory Applications Assessment 1.,2024-04-01T00:00:00,ASG594550,17.391304347826086,,100.0,MOD068571,Theory Applications Assessment 1,23,2025-03-20T18:55:29.321366,0.25
2024-03-24T00:00:00,Exam,75.81304347826087,2025-03-20T18:55:29.199501,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam on Theory Applications.,2024-03-31T00:00:00,ASG374075,13.043478260869565,3,100.0,MOD068571,Exam on Theory Applications,23,2025-03-20T18:55:29.321366,0.3
2024-04-03T00:00:00,Project,77.49130434782607,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Project on Biology Fundamentals.,2024-04-07T00:00:00,ASG908351,4.3478260869565215,,100.0,MOD803541,Project on Biology Fundamentals,23,2025-03-20T18:55:29.321366,0.25
2024-04-02T00:00:00,Exam,75.50869565217391,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Biology Fundamentals.,2024-04-09T00:00:00,ASG283655,4.3478260869565215,1,100.0,MOD803541,Exam 2: Biology Fundamentals,23,2025-03-20T18:55:29.321366,0.3
2024-04-12T00:00:00,Participation,74.76086956521739,2025-03-20T18:55:29.199501,Your active participation in class activities will be assessed. This participation focuses on Practice Applications Participation 1.,2024-04-16T00:00:00,ASG059794,17.391304347826086,,100.0,MOD315429,Practice Applications Participation 1,23,2025-03-20T18:55:29.321366,0.1
2024-04-10T00:00:00,Exam,73.9391304347826,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Exam on Practice Applications.,2024-04-17T00:00:00,ASG143555,21.73913043478261,1,100.0,MOD315429,Exam on Practice Applications,23,2025-03-20T18:55:29.321366,0.3
2024-04-19T00:00:00,Exam,75.73478260869565,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Theory.,2024-04-26T00:00:00,ASG403623,4.3478260869565215,2,100.0,MOD114996,Exam 1: Theory,23,2025-03-20T18:55:29.321366,0.3
2024-04-29T00:00:00,Quiz,75.2391304347826,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Theory Applications Assessment 1.,2024-05-04T00:00:00,ASG547822,17.391304347826086,2,100.0,MOD513074,Theory Applications Assessment 1,23,2025-03-20T18:55:29.321366,0.15
2024-04-29T00:00:00,Homework,75.90434782608698,2025-03-20T18:55:29.199501,Complete these exercises to reinforce your understanding. This homework focuses on Homework - Theory Applications Concepts.,2024-05-03T00:00:00,ASG426496,4.3478260869565215,1,100.0,MOD513074,Homework - Theory Applications Concepts,23,2025-03-20T18:55:29.321366,0.2
2023-09-12T00:00:00,Homework,75.16785714285713,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Laboratory Fundamentals.,2023-09-30T00:00:00,ASG884324,28.57142857142857,4,100.0,MOD303646,Homework 1: Laboratory Fundamentals,28,2025-03-20T18:55:29.321366,0.2
2023-09-09T00:00:00,Homework,74.33214285714284,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Laboratory Fundamentals Homework 2.,2023-10-02T00:00:00,ASG794788,14.285714285714285,4,100.0,MOD303646,Laboratory Fundamentals Homework 2,28,2025-03-20T18:55:29.321366,0.2
2023-10-04T00:00:00,Homework,73.81428571428572,2025-03-20T18:55:29.199501,Complete these exercises to reinforce your understanding. This homework focuses on Discussion Homework 1.,2023-11-02T00:00:00,ASG332357,25.0,1,100.0,MOD840912,Discussion Homework 1,28,2025-03-20T18:55:29.321366,0.2
2023-11-08T00:00:00,Homework,76.04285714285712,2025-03-20T18:55:29.199501,Complete these exercises to reinforce your understanding. This homework focuses on Practice Homework 1.,2023-11-25T00:00:00,ASG880675,10.714285714285714,4,100.0,MOD098442,Practice Homework 1,28,2025-03-20T18:55:29.321366,0.2
2023-11-08T00:00:00,Quiz,73.6607142857143,2025-03-20T18:55:29.199501,This quiz covers the essential material from recent lessons. This quiz focuses on Practice.,2023-11-24T00:00:00,ASG602040,17.857142857142858,1,100.0,MOD098442,Quiz 2: Practice,28,2025-03-20T18:55:29.321366,0.15
2023-11-29T00:00:00,Homework,75.68571428571428,2025-03-20T18:55:29.199501,Complete these exercises to reinforce your understanding. This homework focuses on Research Applications Assessment 1.,2023-12-18T00:00:00,ASG645855,21.428571428571427,3,100.0,MOD291310,Research Applications Assessment 1,28,2025-03-20T18:55:29.321366,0.2
2023-12-04T00:00:00,Quiz,75.88571428571427,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Research Applications Quiz 2.,2023-12-15T00:00:00,ASG150830,10.714285714285714,1,100.0,MOD291310,Research Applications Quiz 2,28,2025-03-20T18:55:29.321366,0.15
2023-12-24T00:00:00,Quiz,76.38571428571429,2025-03-20T18:55:29.199501,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Quiz on Laboratory Discussion.,2024-01-07T00:00:00,ASG790951,21.428571428571427,1,100.0,MOD598850,Quiz on Laboratory Discussion,28,2025-03-20T18:55:29.321366,0.15
2023-12-22T00:00:00,Project,75.23571428571428,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Project - Laboratory Discussion Concepts.,2024-01-06T00:00:00,ASG528496,10.714285714285714,,100.0,MOD598850,Project - Laboratory Discussion Concepts,28,2025-03-20T18:55:29.321366,0.25
2023-09-03T00:00:00,Project,78.85909090909091,2025-03-20T18:55:29.199501,Create a comprehensive solution that showcases your skills. This project focuses on Digital Theory Assessment 1.,2023-09-09T00:00:00,ASG722258,4.545454545454546,,100.0,MOD932082,Digital Theory Assessment 1,22,2025-03-20T18:55:29.318484,0.25
2023-09-11T00:00:00,Quiz,75.02272727272727,2025-03-20T18:55:29.199501,This quiz covers the essential material from recent lessons. This quiz focuses on Theory in Digital.,2023-09-17T00:00:00,ASG398769,18.181818181818183,3,100.0,MOD636820,Quiz 1: Theory in Digital,22,2025-03-20T18:55:29.318484,0.15
2023-09-13T00:00:00,Homework,78.07272727272726,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Theory in Digital Homework 2.,2023-09-16T00:00:00,ASG887512,4.545454545454546,3,100.0,MOD636820,Theory in Digital Homework 2,22,2025-03-20T18:55:29.318484,0.2
2023-09-21T00:00:00,Quiz,75.70454545454545,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Digital Research Quiz 1.,2023-09-24T00:00:00,ASG399995,27.27272727272727,1,100.0,MOD054181,Digital Research Quiz 1,22,2025-03-20T18:55:29.318484,0.15
2023-09-30T00:00:00,Homework,77.28636363636363,2025-03-20T18:55:29.199501,Apply what you've learned by completing these problems. This homework focuses on Research Homework 1.,2023-10-03T00:00:00,ASG814755,4.545454545454546,1,100.0,MOD094001,Research Homework 1,22,2025-03-20T18:55:29.318484,0.2
2023-10-06T00:00:00,Participation,78.00454545454546,2025-03-20T18:55:29.199501,Engage with the material through discussion and collaboration. This participation focuses on Digital Fundamentals Participation 1.,2023-10-13T00:00:00,ASG285940,9.090909090909092,,100.0,MOD407333,Digital Fundamentals Participation 1,22,2025-03-20T18:55:29.318484,0.1
2023-10-07T00:00:00,Project,77.62272727272726,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Digital Fundamentals Project 2.,2023-10-10T00:00:00,ASG647825,18.181818181818183,,100.0,MOD407333,Digital Fundamentals Project 2,22,2025-03-20T18:55:29.318484,0.25
2023-10-16T00:00:00,Project,74.33181818181819,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project on Theory.,2023-10-19T00:00:00,ASG876759,31.818181818181817,,100.0,MOD235732,Project on Theory,22,2025-03-20T18:55:29.318484,0.25
2023-10-24T00:00:00,Project,75.52727272727273,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project Project 1.,2023-10-27T00:00:00,ASG622477,22.727272727272727,,100.0,MOD687482,Project Project 1,22,2025-03-20T18:55:29.318484,0.25
2023-10-30T00:00:00,Project,76.13636363636364,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Project Applications Project 1.,2023-11-06T00:00:00,ASG444541,22.727272727272727,,100.0,MOD400310,Project Applications Project 1,22,2025-03-20T18:55:29.318484,0.25
2023-10-30T00:00:00,Exam,75.14090909090909,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Project Applications.,2023-11-03T00:00:00,ASG140373,18.181818181818183,2,100.0,MOD400310,Exam 2: Project Applications,22,2025-03-20T18:55:29.318484,0.3
2023-11-08T00:00:00,Quiz,78.17727272727274,2025-03-20T18:55:29.199501,This quiz covers the essential material from recent lessons. This quiz focuses on Digital Fundamentals Assessment 1.,2023-11-12T00:00:00,ASG147069,9.090909090909092,2,100.0,MOD688089,Digital Fundamentals Assessment 1,22,2025-03-20T18:55:29.318484,0.15
2023-11-08T00:00:00,Participation,76.31363636363636,2025-03-20T18:55:29.199501,Engage with the material through discussion and collaboration. This participation focuses on Digital Fundamentals Participation 2.,2023-11-13T00:00:00,ASG301987,18.181818181818183,,100.0,MOD688089,Digital Fundamentals Participation 2,22,2025-03-20T18:55:29.318484,0.1
2023-11-15T00:00:00,Homework,76.68181818181819,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Practice.,2023-11-19T00:00:00,ASG662825,9.090909090909092,5,100.0,MOD004486,Homework 1: Practice,22,2025-03-20T18:55:29.318484,0.2
2023-11-24T00:00:00,Project,77.7090909090909,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Project on Research Applications.,2023-11-25T00:00:00,ASG654063,4.545454545454546,,100.0,MOD861175,Project on Research Applications,22,2025-03-20T18:55:29.318484,0.25
2023-11-24T00:00:00,Project,76.49545454545455,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Research Applications Assessment 2.,2023-11-26T00:00:00,ASG256680,9.090909090909092,,100.0,MOD861175,Research Applications Assessment 2,22,2025-03-20T18:55:29.318484,0.25
2023-09-05T00:00:00,Homework,76.32857142857142,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Homework - Theory Concepts.,2023-09-12T00:00:00,ASG938046,7.142857142857142,4,100.0,MOD847328,Homework - Theory Concepts,28,2025-03-20T18:55:29.320488,0.2
2023-09-05T00:00:00,Participation,77.35,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Theory Participation 2.,2023-09-09T00:00:00,ASG074545,14.285714285714285,,100.0,MOD847328,Theory Participation 2,28,2025-03-20T18:55:29.320488,0.1
2023-09-14T00:00:00,Quiz,76.06785714285715,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Practice in Discrete Quiz 1.,2023-09-20T00:00:00,ASG560311,14.285714285714285,1,100.0,MOD800957,Practice in Discrete Quiz 1,28,2025-03-20T18:55:29.320488,0.15
2023-09-21T00:00:00,Project,75.38928571428572,2025-03-20T18:55:29.199501,Create a comprehensive solution that showcases your skills. This project focuses on Project on Theory.,2023-09-26T00:00:00,ASG186534,10.714285714285714,,100.0,MOD954817,Project on Theory,28,2025-03-20T18:55:29.320488,0.25
2023-09-22T00:00:00,Quiz,76.5607142857143,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Theory Quiz 2.,2023-09-25T00:00:00,ASG507968,21.428571428571427,3,100.0,MOD954817,Theory Quiz 2,28,2025-03-20T18:55:29.320488,0.15
2023-09-30T00:00:00,Exam,77.36428571428573,2025-03-20T18:55:29.199501,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam on Practice Applications.,2023-10-05T00:00:00,ASG350447,10.714285714285714,2,100.0,MOD603625,Exam on Practice Applications,28,2025-03-20T18:55:29.320488,0.3
2023-10-09T00:00:00,Project,75.91785714285713,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project - Project Concepts.,2023-10-12T00:00:00,ASG879126,17.857142857142858,,100.0,MOD009584,Project - Project Concepts,28,2025-03-20T18:55:29.320488,0.25
2023-10-16T00:00:00,Participation,75.66785714285713,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Discrete Practice.,2023-10-23T00:00:00,ASG879799,10.714285714285714,,100.0,MOD213023,Participation 1: Discrete Practice,28,2025-03-20T18:55:29.320488,0.1
2023-10-16T00:00:00,Homework,76.34642857142856,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Discrete Practice Homework 2.,2023-10-24T00:00:00,ASG476046,14.285714285714285,3,100.0,MOD213023,Discrete Practice Homework 2,28,2025-03-20T18:55:29.320488,0.2
2023-10-26T00:00:00,Participation,76.48214285714286,2025-03-20T18:55:29.199501,Engage with the material through discussion and collaboration. This participation focuses on Participation - Discussion Applications Concepts.,2023-10-30T00:00:00,ASG550185,17.857142857142858,,100.0,MOD183133,Participation - Discussion Applications Concepts,28,2025-03-20T18:55:29.320488,0.1
2023-11-02T00:00:00,Project,76.72857142857141,2025-03-20T18:55:29.199501,This project allows you to apply concepts in a practical context. This project focuses on Project on Discussion Applications.,2023-11-06T00:00:00,ASG744141,7.142857142857142,,100.0,MOD079360,Project on Discussion Applications,28,2025-03-20T18:55:29.320488,0.25
2023-11-02T00:00:00,Exam,74.84285714285714,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Exam - Discussion Applications Concepts.,2023-11-06T00:00:00,ASG435899,17.857142857142858,3,100.0,MOD079360,Exam - Discussion Applications Concepts,28,2025-03-20T18:55:29.320488,0.3
2023-11-12T00:00:00,Exam,74.54285714285716,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Research Applications Assessment 1.,2023-11-16T00:00:00,ASG740469,25.0,3,100.0,MOD451972,Research Applications Assessment 1,28,2025-03-20T18:55:29.320488,0.3
2023-11-19T00:00:00,Homework,73.69285714285715,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Homework - Discrete Research Concepts.,2023-11-25T00:00:00,ASG631646,14.285714285714285,5,100.0,MOD845816,Homework - Discrete Research Concepts,28,2025-03-20T18:55:29.320488,0.2
2023-11-18T00:00:00,Quiz,76.92500000000003,2025-03-20T18:55:29.199501,This quiz covers the essential material from recent lessons. This quiz focuses on Discrete Research.,2023-11-25T00:00:00,ASG954461,7.142857142857142,2,100.0,MOD845816,Quiz 2: Discrete Research,28,2025-03-20T18:55:29.320488,0.15
2023-11-27T00:00:00,Project,74.69285714285716,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Discussion.,2023-12-03T00:00:00,ASG020018,10.714285714285714,,100.0,MOD644030,Project 1: Discussion,28,2025-03-20T18:55:29.320488,0.25
2023-12-06T00:00:00,Participation,76.63571428571427,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Research Applications Assessment 1.,2023-12-12T00:00:00,ASG609841,10.714285714285714,,100.0,MOD438659,Research Applications Assessment 1,28,2025-03-20T18:55:29.320488,0.1
2023-12-04T00:00:00,Homework,75.56428571428572,2025-03-20T18:55:29.199501,This homework assignment provides practice with key concepts. This homework focuses on Homework on Research Applications.,2023-12-10T00:00:00,ASG503139,10.714285714285714,2,100.0,MOD438659,Homework on Research Applications,28,2025-03-20T18:55:29.320488,0.2
2023-12-15T00:00:00,Exam,75.68571428571427,2025-03-20T18:55:29.199501,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Practice.,2023-12-19T00:00:00,ASG266106,10.714285714285714,2,100.0,MOD144362,Exam 1: Practice,28,2025-03-20T18:55:29.320488,0.3
2023-12-14T00:00:00,Exam,76.29999999999998,2025-03-20T18:55:29.199501,This exam assesses your overall understanding of the material. This exam focuses on Practice Exam 2.,2023-12-20T00:00:00,ASG526101,3.571428571428571,1,100.0,MOD144362,Practice Exam 2,28,2025-03-20T18:55:29.321366,0.3
2023-12-23T00:00:00,Participation,75.16071428571426,2025-03-20T18:55:29.199501,Engage with the material through discussion and collaboration. This participation focuses on Participation - Discrete Discussion Concepts.,2023-12-26T00:00:00,ASG031599,17.857142857142858,,100.0,MOD480640,Participation - Discrete Discussion Concepts,28,2025-03-20T18:55:29.321366,0.1
2023-12-21T00:00:00,Exam,76.625,2025-03-20T18:55:29.199501,This exam assesses your overall understanding of the material. This exam focuses on Discrete Discussion Assessment 2.,2023-12-27T00:00:00,ASG651620,10.714285714285714,1,100.0,MOD480640,Discrete Discussion Assessment 2,28,2025-03-20T18:55:29.321366,0.3
2023-12-30T00:00:00,Quiz,76.70714285714284,2025-03-20T18:55:29.199501,A short quiz to test your understanding of key concepts. This quiz focuses on Theory Applications Quiz 1.,2024-01-01T00:00:00,ASG796837,17.857142857142858,2,100.0,MOD565925,Theory Applications Quiz 1,28,2025-03-20T18:55:29.321366,0.15
2023-12-30T00:00:00,Project,76.5642857142857,2025-03-20T18:55:29.199501,Create a comprehensive solution that showcases your skills. This project focuses on Theory Applications Project 2.,2024-01-02T00:00:00,ASG939456,21.428571428571427,,100.0,MOD565925,Theory Applications Project 2,28,2025-03-20T18:55:29.321366,0.25
2023-09-04T00:00:00,Participation,71.44444444444444,2025-03-20T18:55:29.199501,Your active participation in class activities will be assessed. This participation focuses on Theory Applications Participation 1.,2023-09-10T00:00:00,ASG902716,3.7037037037037033,,100.0,MOD333317,Theory Applications Participation 1,27,2025-03-20T18:55:29.382887,0.1
2023-09-04T00:00:00,Project,73.23703703703703,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Project - Theory Applications Concepts.,2023-09-08T00:00:00,ASG994640,3.7037037037037033,,100.0,MOD333317,Project - Theory Applications Concepts,27,2025-03-20T18:55:29.382887,0.25
2023-09-12T00:00:00,Homework,72.65555555555555,2025-03-20T18:55:29.199501,Complete these exercises to reinforce your understanding. This homework focuses on Project in Poetry Homework 1.,2023-09-17T00:00:00,ASG709342,14.814814814814813,3,100.0,MOD564422,Project in Poetry Homework 1,27,2025-03-20T18:55:29.382887,0.2
2023-09-14T00:00:00,Participation,72.05555555555556,2025-03-20T18:55:29.199501,Contribute to class discussions and activities. This participation focuses on Project in Poetry Assessment 2.,2023-09-16T00:00:00,ASG291750,14.814814814814813,,100.0,MOD564422,Project in Poetry Assessment 2,27,2025-03-20T18:55:29.382887,0.1
2023-09-22T00:00:00,Exam,70.15555555555557,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Exam on Poetry Research.,2023-09-25T00:00:00,ASG200846,33.33333333333333,3,100.0,MOD687984,Exam on Poetry Research,27,2025-03-20T18:55:29.382887,0.3
2023-09-29T00:00:00,Quiz,71.46296296296296,2025-03-20T18:55:29.199501,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Discussion in Poetry Quiz 1.,2023-10-04T00:00:00,ASG044578,33.33333333333333,1,100.0,MOD363256,Discussion in Poetry Quiz 1,27,2025-03-20T18:55:29.382887,0.15
2023-09-29T00:00:00,Exam,72.72962962962963,2025-03-20T18:55:29.199501,This exam assesses your overall understanding of the material. This exam focuses on Exam on Discussion in Poetry.,2023-10-03T00:00:00,ASG259543,7.4074074074074066,2,100.0,MOD363256,Exam on Discussion in Poetry,27,2025-03-20T18:55:29.382887,0.3
2023-10-07T00:00:00,Exam,72.27037037037036,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Exam - Poetry Fundamentals Concepts.,2023-10-12T00:00:00,ASG545550,22.22222222222222,2,100.0,MOD840444,Exam - Poetry Fundamentals Concepts,27,2025-03-20T18:55:29.382887,0.3
2023-10-06T00:00:00,Project,70.39259259259259,2025-03-20T18:55:29.199501,Develop a project that demonstrates your understanding of the material. This project focuses on Poetry Fundamentals Project 2.,2023-10-12T00:00:00,ASG705267,7.4074074074074066,,100.0,MOD840444,Poetry Fundamentals Project 2,27,2025-03-20T18:55:29.382887,0.25
2023-10-15T00:00:00,Quiz,72.84444444444445,2025-03-20T18:55:29.199501,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Quiz - Poetry Project Concepts.,2023-10-19T00:00:00,ASG110577,14.814814814814813,3,100.0,MOD387396,Quiz - Poetry Project Concepts,27,2025-03-20T18:55:29.382887,0.15
2023-10-25T00:00:00,Exam,72.74074074074073,2025-03-20T18:55:29.199501,A comprehensive exam covering all major topics in this module. This exam focuses on Poetry Research.,2023-10-28T00:00:00,ASG580257,14.814814814814813,3,100.0,MOD860520,Exam 1: Poetry Research,27,2025-03-20T18:55:29.384176,0.3
2023-10-25T00:00:00,Exam,71.87777777777777,2025-03-20T18:55:29.199501,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Poetry Research Assessment 2.,2023-10-27T00:00:00,ASG036395,14.814814814814813,3,100.0,MOD860520,Poetry Research Assessment 2,27,2025-03-20T18:55:29.384176,0.3
2023-11-01T00:00:00,Quiz,72.9037037037037,2025-03-20T18:55:29.200505,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Quiz on Discussion in Poetry.,2023-11-06T00:00:00,ASG352381,7.4074074074074066,1,100.0,MOD338358,Quiz on Discussion in Poetry,27,2025-03-20T18:55:29.384176,0.15
2023-11-02T00:00:00,Participation,72.08148148148146,2025-03-20T18:55:29.200505,Contribute to class discussions and activities. This participation focuses on Discussion in Poetry.,2023-11-04T00:00:00,ASG765250,7.4074074074074066,,100.0,MOD338358,Participation 2: Discussion in Poetry,27,2025-03-20T18:55:29.384176,0.1
2023-11-10T00:00:00,Project,73.48888888888888,2025-03-20T18:55:29.200505,Develop a project that demonstrates your understanding of the material. This project focuses on Project on Practice Applications.,2023-11-14T00:00:00,ASG634841,3.7037037037037033,,100.0,MOD382153,Project on Practice Applications,27,2025-03-20T18:55:29.384176,0.25
2023-11-08T00:00:00,Project,72.03703703703702,2025-03-20T18:55:29.200505,This project allows you to apply concepts in a practical context. This project focuses on Project on Practice Applications.,2023-11-15T00:00:00,ASG840780,7.4074074074074066,,100.0,MOD382153,Project on Practice Applications,27,2025-03-20T18:55:29.384176,0.25
2023-11-18T00:00:00,Project,71.71851851851851,2025-03-20T18:55:29.200505,Create a comprehensive solution that showcases your skills. This project focuses on Project - Poetry Fundamentals Concepts.,2023-11-23T00:00:00,ASG430764,7.4074074074074066,,100.0,MOD016406,Project - Poetry Fundamentals Concepts,27,2025-03-20T18:55:29.384176,0.25
2023-11-25T00:00:00,Participation,71.44444444444446,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Participation on Poetry Theory.,2023-12-01T00:00:00,ASG716827,18.51851851851852,,100.0,MOD432218,Participation on Poetry Theory,27,2025-03-20T18:55:29.384176,0.1
2023-11-25T00:00:00,Participation,74.54444444444445,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Participation on Poetry Theory.,2023-12-02T00:00:00,ASG645893,7.4074074074074066,,100.0,MOD432218,Participation on Poetry Theory,27,2025-03-20T18:55:29.384176,0.1
