assessmentScore,assignmentId,createdAt,id,isLate,studentId,submissionDate,timeSpentMinutes,updatedAt
87.5,ASG819211,2025-03-31T18:05:19.825430,sa_3c83fa88,False,931338096,2023-11-13T00:00:00,121,2025-03-31T18:05:19.825430
84.2,ASG176183,2025-03-31T18:05:19.825430,sa_07aa5cab,False,931338096,2023-11-18T00:00:00,385,2025-03-31T18:05:19.825430
69.9,ASG776169,2025-03-31T18:05:19.825430,sa_c2e6719c,False,931338096,2023-11-18T00:00:00,113,2025-03-31T18:05:19.825430
81.9,ASG446598,2025-03-31T18:05:19.825430,sa_dfd80152,False,931338096,2023-11-26T00:00:00,66,2025-03-31T18:05:19.825430
82.6,ASG360823,2025-03-31T18:05:19.825430,sa_93f27fce,False,931338096,2023-11-24T00:00:00,80,2025-03-31T18:05:19.825430
77.6,ASG133227,2025-03-31T18:05:19.825430,sa_088db88a,False,931338096,2023-12-06T00:00:00,193,2025-03-31T18:05:19.825430
82.8,ASG192260,2025-03-31T18:05:19.825430,sa_d74cb7fd,False,931338096,2023-12-12T00:00:00,56,2025-03-31T18:05:19.825430
89.9,ASG017321,2025-03-31T18:05:19.825430,sa_b053fbc2,False,931338096,2023-09-04T00:00:00,458,2025-03-31T18:05:19.825430
86.8,ASG613539,2025-03-31T18:05:19.825430,sa_dc7ed011,False,931338096,2023-09-06T00:00:00,531,2025-03-31T18:05:19.825430
72.5,ASG589464,2025-03-31T18:05:19.825430,sa_73a75e31,False,931338096,2023-09-14T00:00:00,574,2025-03-31T18:05:19.825430
83.1,ASG795408,2025-03-31T18:05:19.825430,sa_0b3d3b78,False,931338096,2023-09-14T00:00:00,50,2025-03-31T18:05:19.825430
87.9,ASG581951,2025-03-31T18:05:19.825430,sa_4775eae1,False,931338096,2023-09-21T00:00:00,81,2025-03-31T18:05:19.825430
85.8,ASG594530,2025-03-31T18:05:19.825430,sa_d82dc2bb,False,931338096,2023-09-20T00:00:00,96,2025-03-31T18:05:19.825430
72.1,ASG104780,2025-03-31T18:05:19.825430,sa_ce1206f8,False,931338096,2023-10-01T00:00:00,493,2025-03-31T18:05:19.825430
72.1,ASG755627,2025-03-31T18:05:19.825430,sa_3bb551da,False,931338096,2023-09-29T00:00:00,100,2025-03-31T18:05:19.825430
71.2,ASG531858,2025-03-31T18:05:19.825430,sa_50ef8cf5,True,931338096,2023-10-11T00:00:00,132,2025-03-31T18:05:19.825430
66.8,ASG723283,2025-03-31T18:05:19.825430,sa_2e7ab717,True,931338096,2023-10-22T00:00:00,104,2025-03-31T18:05:19.825430
86.6,ASG483622,2025-03-31T18:05:19.825430,sa_e0fbb7c4,False,931338096,2023-10-24T00:00:00,126,2025-03-31T18:05:19.825430
90.6,ASG335954,2025-03-31T18:05:19.825430,sa_09ed0f8b,False,931338096,2023-11-02T00:00:00,118,2025-03-31T18:05:19.825430
72.0,ASG495583,2025-03-31T18:05:19.825430,sa_b7c1d742,False,931338096,2023-10-31T00:00:00,154,2025-03-31T18:05:19.825430
96.3,ASG707924,2025-03-31T18:05:19.825430,sa_b6af5f11,False,931338096,2023-11-09T00:00:00,109,2025-03-31T18:05:19.825430
76.3,ASG927135,2025-03-31T18:05:19.825430,sa_f39501eb,False,931338096,2024-02-15T00:00:00,61,2025-03-31T18:05:19.825430
75.2,ASG584820,2025-03-31T18:05:19.825430,sa_5cc35689,False,931338096,2024-02-29T00:00:00,164,2025-03-31T18:05:19.825430
71.9,ASG200621,2025-03-31T18:05:19.825430,sa_fc450cc1,False,931338096,2024-03-11T00:00:00,60,2025-03-31T18:05:19.825430
82.4,ASG378601,2025-03-31T18:05:19.825430,sa_513d8425,False,931338096,2024-03-12T00:00:00,357,2025-03-31T18:05:19.825430
78.7,ASG608764,2025-03-31T18:05:19.825430,sa_d2464b38,False,931338096,2024-03-20T00:00:00,112,2025-03-31T18:05:19.825430
91.6,ASG217408,2025-03-31T18:05:19.825430,sa_de73ed56,False,931338096,2024-03-29T00:00:00,192,2025-03-31T18:05:19.825430
76.6,ASG467505,2025-03-31T18:05:19.825430,sa_7ccceee0,False,931338096,2024-04-10T00:00:00,203,2025-03-31T18:05:19.825430
73.6,ASG963622,2025-03-31T18:05:19.825430,sa_03c8c966,False,931338096,2024-04-13T00:00:00,110,2025-03-31T18:05:19.825430
74.7,ASG629816,2025-03-31T18:05:19.825430,sa_05e8ab10,True,931338096,2024-05-02T00:00:00,71,2025-03-31T18:05:19.825430
74.8,ASG599747,2025-03-31T18:05:19.825430,sa_c859f81a,False,931338096,2024-04-22T00:00:00,91,2025-03-31T18:05:19.825430
80.2,ASG011987,2025-03-31T18:05:19.825430,sa_344bdb5a,False,931338096,2024-05-02T00:00:00,123,2025-03-31T18:05:19.825430
78.9,ASG639741,2025-03-31T18:05:19.825430,sa_87452b43,False,931338096,2024-05-11T00:00:00,40,2025-03-31T18:05:19.825430
82.6,ASG095398,2025-03-31T18:05:19.825430,sa_4dbd3b71,False,931338096,2024-05-15T00:00:00,60,2025-03-31T18:05:19.825430
88.9,ASG414655,2025-03-31T18:05:19.825430,sa_d79765f9,False,931338096,2024-05-24T00:00:00,118,2025-03-31T18:05:19.825430
76.1,ASG859211,2025-03-31T18:05:19.825430,sa_d33f2418,False,931338096,2023-09-07T00:00:00,397,2025-03-31T18:05:19.825430
86.0,ASG088883,2025-03-31T18:05:19.825430,sa_fd74b216,False,931338096,2023-09-20T00:00:00,57,2025-03-31T18:05:19.825430
79.7,ASG230335,2025-03-31T18:05:19.825430,sa_d599e348,False,931338096,2023-09-24T00:00:00,451,2025-03-31T18:05:19.825430
84.6,ASG279352,2025-03-31T18:05:19.825430,sa_71bcf2ff,False,931338096,2023-10-06T00:00:00,45,2025-03-31T18:05:19.825430
79.1,ASG905095,2025-03-31T18:05:19.825430,sa_d1212ade,False,931338096,2023-10-03T00:00:00,112,2025-03-31T18:05:19.825430
72.3,ASG733864,2025-03-31T18:05:19.825430,sa_88fb3e75,False,931338096,2023-10-08T00:00:00,115,2025-03-31T18:05:19.825430
83.5,ASG198144,2025-03-31T18:05:19.825430,sa_d6165e08,False,931338096,2023-10-17T00:00:00,147,2025-03-31T18:05:19.825430
82.1,ASG494514,2025-03-31T18:05:19.825430,sa_e89f2fea,False,931338096,2023-10-16T00:00:00,68,2025-03-31T18:05:19.825430
78.2,ASG830067,2025-03-31T18:05:19.825430,sa_032bb434,False,931338096,2023-10-30T00:00:00,633,2025-03-31T18:05:19.825430
76.0,ASG205628,2025-03-31T18:05:19.825430,sa_1cbdc14a,False,931338096,2023-11-05T00:00:00,47,2025-03-31T18:05:19.825430
76.0,ASG425998,2025-03-31T18:05:19.825430,sa_ce7d584f,False,931338096,2023-11-09T00:00:00,195,2025-03-31T18:05:19.825430
78.2,ASG141068,2025-03-31T18:05:19.826933,sa_0f5505cc,False,931338096,2024-02-12T00:00:00,176,2025-03-31T18:05:19.826933
86.7,ASG540295,2025-03-31T18:05:19.826933,sa_0e94b227,False,931338096,2024-02-23T00:00:00,40,2025-03-31T18:05:19.826933
66.8,ASG184944,2025-03-31T18:05:19.826933,sa_2afc8f9e,True,931338096,2024-02-24T00:00:00,365,2025-03-31T18:05:19.826933
80.0,ASG018884,2025-03-31T18:05:19.826933,sa_b57ac4b3,False,931338096,2024-02-28T00:00:00,39,2025-03-31T18:05:19.826933
85.4,ASG136846,2025-03-31T18:05:19.826933,sa_39304e74,False,931338096,2024-03-02T00:00:00,100,2025-03-31T18:05:19.826933
84.0,ASG169773,2025-03-31T18:05:19.826933,sa_0defb2d6,False,931338096,2024-03-09T00:00:00,102,2025-03-31T18:05:19.826933
71.3,ASG685753,2025-03-31T18:05:19.826933,sa_4dd7987e,False,931338096,2024-03-11T00:00:00,37,2025-03-31T18:05:19.826933
89.7,ASG753487,2025-03-31T18:05:19.826933,sa_ca36ee6f,False,931338096,2024-03-15T00:00:00,596,2025-03-31T18:05:19.826933
80.4,ASG140691,2025-03-31T18:05:19.826933,sa_210fb441,False,931338096,2024-03-22T00:00:00,62,2025-03-31T18:05:19.826933
85.2,ASG447641,2025-03-31T18:05:19.826933,sa_942c5e3b,False,931338096,2024-04-03T00:00:00,33,2025-03-31T18:05:19.826933
87.2,ASG267759,2025-03-31T18:05:19.826933,sa_83775edd,False,931338096,2024-04-10T00:00:00,181,2025-03-31T18:05:19.826933
69.3,ASG650358,2025-03-31T18:05:19.826933,sa_234b9d14,False,931338096,2024-04-18T00:00:00,120,2025-03-31T18:05:19.826933
92.6,ASG843621,2025-03-31T18:05:19.826933,sa_eeb4301a,False,931338096,2024-04-19T00:00:00,565,2025-03-31T18:05:19.826933
77.2,ASG743607,2025-03-31T18:05:19.826933,sa_57962471,False,931338096,2024-04-26T00:00:00,46,2025-03-31T18:05:19.826933
87.4,ASG735255,2025-03-31T18:05:19.826933,sa_52e7a613,False,931338096,2024-05-01T00:00:00,154,2025-03-31T18:05:19.826933
83.2,ASG006240,2025-03-31T18:05:19.826933,sa_c394b08c,True,931338096,2024-05-12T00:00:00,109,2025-03-31T18:05:19.826933
75.3,ASG701127,2025-03-31T18:05:19.826933,sa_ee803d9a,False,931338096,2024-05-07T00:00:00,42,2025-03-31T18:05:19.826933
71.9,ASG937045,2025-03-31T18:05:19.826933,sa_5d92df28,False,726896308,2023-09-19T00:00:00,34,2025-03-31T18:05:19.826933
69.9,ASG752300,2025-03-31T18:05:19.826933,sa_bc51c42a,True,726896308,2023-10-02T00:00:00,274,2025-03-31T18:05:19.826933
84.8,ASG734363,2025-03-31T18:05:19.826933,sa_1468066b,False,726896308,2023-10-06T00:00:00,150,2025-03-31T18:05:19.826933
71.3,ASG376082,2025-03-31T18:05:19.826933,sa_8e5cbb60,True,726896308,2023-10-11T00:00:00,350,2025-03-31T18:05:19.826933
81.2,ASG694915,2025-03-31T18:05:19.826933,sa_ad8ce988,False,726896308,2023-10-12T00:00:00,179,2025-03-31T18:05:19.826933
78.7,ASG261696,2025-03-31T18:05:19.826933,sa_3ed6f312,False,726896308,2023-10-22T00:00:00,71,2025-03-31T18:05:19.826933
76.5,ASG694783,2025-03-31T18:05:19.826933,sa_b89cfed0,False,726896308,2023-10-29T00:00:00,144,2025-03-31T18:05:19.826933
69.7,ASG052488,2025-03-31T18:05:19.826933,sa_853e2dc4,False,726896308,2023-11-06T00:00:00,64,2025-03-31T18:05:19.826933
89.8,ASG223166,2025-03-31T18:05:19.826933,sa_d68fcc05,False,726896308,2023-11-16T00:00:00,487,2025-03-31T18:05:19.826933
63.3,ASG201752,2025-03-31T18:05:19.826933,sa_2b197bf9,True,726896308,2023-11-30T00:00:00,109,2025-03-31T18:05:19.826933
81.6,ASG089386,2025-03-31T18:05:19.826933,sa_a0995a9b,False,726896308,2023-12-03T00:00:00,55,2025-03-31T18:05:19.826933
69.8,ASG284450,2025-03-31T18:05:19.826933,sa_46aeb8de,False,726896308,2023-12-08T00:00:00,53,2025-03-31T18:05:19.826933
92.5,ASG025436,2025-03-31T18:05:19.826933,sa_3ae41ba4,False,726896308,2023-12-10T00:00:00,118,2025-03-31T18:05:19.826933
78.1,ASG421061,2025-03-31T18:05:19.826933,sa_7ae8f1b7,False,726896308,2023-12-18T00:00:00,120,2025-03-31T18:05:19.826933
73.7,ASG531672,2025-03-31T18:05:19.826933,sa_9ce236e6,False,726896308,2023-12-31T00:00:00,107,2025-03-31T18:05:19.826933
71.7,ASG394975,2025-03-31T18:05:19.826933,sa_95db3394,False,726896308,2024-01-07T00:00:00,47,2025-03-31T18:05:19.826933
76.0,ASG555981,2025-03-31T18:05:19.826933,sa_5380d0a9,False,726896308,2024-01-14T00:00:00,55,2025-03-31T18:05:19.826933
73.9,ASG051045,2025-03-31T18:05:19.826933,sa_d9522f5e,False,726896308,2023-09-11T00:00:00,53,2025-03-31T18:05:19.826933
79.8,ASG198519,2025-03-31T18:05:19.826933,sa_5a17cd8b,False,726896308,2023-09-22T00:00:00,70,2025-03-31T18:05:19.826933
70.6,ASG573285,2025-03-31T18:05:19.826933,sa_ad53c534,False,726896308,2023-09-23T00:00:00,113,2025-03-31T18:05:19.826933
82.7,ASG417910,2025-03-31T18:05:19.826933,sa_01b77fb3,False,726896308,2023-09-30T00:00:00,97,2025-03-31T18:05:19.826933
76.3,ASG486194,2025-03-31T18:05:19.826933,sa_1cbaa9a3,False,726896308,2023-09-28T00:00:00,87,2025-03-31T18:05:19.826933
70.7,ASG712060,2025-03-31T18:05:19.826933,sa_2d9b319c,False,726896308,2023-10-08T00:00:00,55,2025-03-31T18:05:19.826933
80.0,ASG435387,2025-03-31T18:05:19.826933,sa_38813f78,False,726896308,2023-10-12T00:00:00,47,2025-03-31T18:05:19.826933
77.4,ASG335894,2025-03-31T18:05:19.826933,sa_d656b8fe,True,726896308,2023-10-20T00:00:00,87,2025-03-31T18:05:19.826933
79.1,ASG173148,2025-03-31T18:05:19.826933,sa_4a69470b,True,726896308,2023-10-31T00:00:00,538,2025-03-31T18:05:19.826933
84.7,ASG516724,2025-03-31T18:05:19.826933,sa_9534d6aa,False,726896308,2023-10-30T00:00:00,129,2025-03-31T18:05:19.826933
91.1,ASG107464,2025-03-31T18:05:19.826933,sa_412e6e75,False,726896308,2023-10-30T00:00:00,119,2025-03-31T18:05:19.826933
77.9,ASG197962,2025-03-31T18:05:19.826933,sa_6d8446f0,False,726896308,2023-11-10T00:00:00,525,2025-03-31T18:05:19.826933
87.1,ASG819211,2025-03-31T18:05:19.826933,sa_773935da,False,726896308,2023-11-08T00:00:00,174,2025-03-31T18:05:19.826933
74.0,ASG176183,2025-03-31T18:05:19.826933,sa_12960225,False,726896308,2023-11-17T00:00:00,608,2025-03-31T18:05:19.826933
84.0,ASG776169,2025-03-31T18:05:19.826933,sa_5e082d01,False,726896308,2023-11-17T00:00:00,102,2025-03-31T18:05:19.826933
85.9,ASG446598,2025-03-31T18:05:19.826933,sa_086cec21,False,726896308,2023-11-26T00:00:00,56,2025-03-31T18:05:19.826933
79.7,ASG360823,2025-03-31T18:05:19.826933,sa_aec54112,False,726896308,2023-11-29T00:00:00,107,2025-03-31T18:05:19.826933
77.2,ASG133227,2025-03-31T18:05:19.826933,sa_b8ef6f0b,False,726896308,2023-12-05T00:00:00,167,2025-03-31T18:05:19.826933
81.9,ASG192260,2025-03-31T18:05:19.826933,sa_8291d19d,False,726896308,2023-12-12T00:00:00,63,2025-03-31T18:05:19.826933
100,ASG141068,2025-03-31T18:05:19.828361,sa_628b6d0e,False,726896308,2024-02-12T00:00:00,151,2025-03-31T18:05:19.828361
100,ASG540295,2025-03-31T18:05:19.828361,sa_f3b5d080,False,726896308,2024-02-21T00:00:00,39,2025-03-31T18:05:19.828361
95.9,ASG184944,2025-03-31T18:05:19.828361,sa_9bea3f38,False,726896308,2024-02-22T00:00:00,432,2025-03-31T18:05:19.828361
100,ASG018884,2025-03-31T18:05:19.828361,sa_464f5b22,False,726896308,2024-02-28T00:00:00,38,2025-03-31T18:05:19.828361
97.1,ASG136846,2025-03-31T18:05:19.828361,sa_748d4a50,False,726896308,2024-02-29T00:00:00,85,2025-03-31T18:05:19.828361
100,ASG169773,2025-03-31T18:05:19.828361,sa_68954b5f,False,726896308,2024-03-11T00:00:00,98,2025-03-31T18:05:19.828361
100,ASG685753,2025-03-31T18:05:19.828361,sa_1e9fc3ae,False,726896308,2024-03-07T00:00:00,39,2025-03-31T18:05:19.828361
100,ASG753487,2025-03-31T18:05:19.828361,sa_ff66f9ba,False,726896308,2024-03-15T00:00:00,373,2025-03-31T18:05:19.828361
100,ASG140691,2025-03-31T18:05:19.828361,sa_25b52096,False,726896308,2024-03-22T00:00:00,72,2025-03-31T18:05:19.828361
98.2,ASG447641,2025-03-31T18:05:19.828361,sa_a2fcffdf,False,726896308,2024-03-31T00:00:00,55,2025-03-31T18:05:19.828361
100,ASG267759,2025-03-31T18:05:19.828361,sa_58422a00,False,726896308,2024-04-12T00:00:00,117,2025-03-31T18:05:19.828361
100,ASG650358,2025-03-31T18:05:19.828361,sa_46089de3,False,726896308,2024-04-18T00:00:00,159,2025-03-31T18:05:19.828361
92.9,ASG843621,2025-03-31T18:05:19.828361,sa_28249ab3,False,726896308,2024-04-19T00:00:00,573,2025-03-31T18:05:19.828361
100,ASG743607,2025-03-31T18:05:19.828361,sa_78bf9369,False,726896308,2024-04-27T00:00:00,57,2025-03-31T18:05:19.828361
100,ASG735255,2025-03-31T18:05:19.828361,sa_fba44311,False,726896308,2024-05-01T00:00:00,195,2025-03-31T18:05:19.828361
100,ASG006240,2025-03-31T18:05:19.828361,sa_2c1b0467,False,726896308,2024-05-05T00:00:00,111,2025-03-31T18:05:19.828361
100,ASG701127,2025-03-31T18:05:19.828361,sa_66e442ab,False,726896308,2024-05-07T00:00:00,53,2025-03-31T18:05:19.828361
79.6,ASG859211,2025-03-31T18:05:19.828361,sa_b3858efa,False,726896308,2023-09-08T00:00:00,384,2025-03-31T18:05:19.828361
73.2,ASG088883,2025-03-31T18:05:19.828361,sa_a97d3e50,False,726896308,2023-09-15T00:00:00,54,2025-03-31T18:05:19.828361
73.7,ASG230335,2025-03-31T18:05:19.828361,sa_b2349600,False,726896308,2023-09-24T00:00:00,584,2025-03-31T18:05:19.828361
86.4,ASG279352,2025-03-31T18:05:19.828361,sa_182002e4,False,726896308,2023-10-04T00:00:00,58,2025-03-31T18:05:19.828361
81.1,ASG905095,2025-03-31T18:05:19.828361,sa_97813e1b,False,726896308,2023-10-02T00:00:00,113,2025-03-31T18:05:19.828361
69.4,ASG733864,2025-03-31T18:05:19.828361,sa_cd6d59f9,False,726896308,2023-10-10T00:00:00,94,2025-03-31T18:05:19.828361
85.8,ASG198144,2025-03-31T18:05:19.828361,sa_50280d7b,False,726896308,2023-10-18T00:00:00,159,2025-03-31T18:05:19.828361
70.4,ASG494514,2025-03-31T18:05:19.828361,sa_c1c63ba8,False,726896308,2023-10-16T00:00:00,59,2025-03-31T18:05:19.828361
80.9,ASG830067,2025-03-31T18:05:19.828361,sa_038ba725,False,726896308,2023-10-29T00:00:00,421,2025-03-31T18:05:19.828361
78.3,ASG205628,2025-03-31T18:05:19.828361,sa_425c7247,False,726896308,2023-11-03T00:00:00,58,2025-03-31T18:05:19.828361
70.2,ASG425998,2025-03-31T18:05:19.828361,sa_de0f58b8,False,726896308,2023-11-12T00:00:00,168,2025-03-31T18:05:19.828361
87.0,ASG211500,2025-03-31T18:05:19.828361,sa_e559f5ab,False,726896308,2023-09-19T00:00:00,186,2025-03-31T18:05:19.828361
81.1,ASG683832,2025-03-31T18:05:19.828361,sa_93582b60,True,726896308,2023-09-19T00:00:00,87,2025-03-31T18:05:19.828361
73.3,ASG109890,2025-03-31T18:05:19.828361,sa_1be0be52,False,726896308,2023-09-23T00:00:00,42,2025-03-31T18:05:19.828361
73.5,ASG262429,2025-03-31T18:05:19.828361,sa_5fdcf888,False,726896308,2023-09-25T00:00:00,66,2025-03-31T18:05:19.828361
83.9,ASG176831,2025-03-31T18:05:19.828361,sa_1f468683,False,726896308,2023-10-04T00:00:00,148,2025-03-31T18:05:19.828361
88.1,ASG533190,2025-03-31T18:05:19.828361,sa_ae52ea77,False,726896308,2023-10-11T00:00:00,68,2025-03-31T18:05:19.828361
73.4,ASG995147,2025-03-31T18:05:19.828361,sa_f0a0a2d4,False,726896308,2023-10-19T00:00:00,382,2025-03-31T18:05:19.828361
74.7,ASG482253,2025-03-31T18:05:19.828361,sa_8fb73dc6,False,726896308,2023-10-29T00:00:00,59,2025-03-31T18:05:19.828361
74.4,ASG102987,2025-03-31T18:05:19.828361,sa_e0947b93,False,726896308,2023-10-31T00:00:00,84,2025-03-31T18:05:19.828361
80.3,ASG604909,2025-03-31T18:05:19.828361,sa_e3dfe6d1,False,726896308,2023-11-04T00:00:00,515,2025-03-31T18:05:19.828361
83.0,ASG681028,2025-03-31T18:05:19.828361,sa_4fcf7ebe,False,726896308,2023-11-15T00:00:00,186,2025-03-31T18:05:19.828361
82.7,ASG806286,2025-03-31T18:05:19.828361,sa_0f42b45e,False,726896308,2023-11-23T00:00:00,73,2025-03-31T18:05:19.828361
79.7,ASG144869,2025-03-31T18:05:19.829366,sa_cd582d7c,True,726896308,2023-12-09T00:00:00,146,2025-03-31T18:05:19.829366
75.6,ASG010848,2025-03-31T18:05:19.829366,sa_b7f2da08,False,726896308,2023-12-02T00:00:00,505,2025-03-31T18:05:19.829366
69.8,ASG248077,2025-03-31T18:05:19.829366,sa_424c9814,True,726896308,2023-12-11T00:00:00,95,2025-03-31T18:05:19.829366
79.7,ASG017321,2025-03-31T18:05:19.829366,sa_6b38445c,False,726896308,2023-09-03T00:00:00,401,2025-03-31T18:05:19.829366
86.2,ASG613539,2025-03-31T18:05:19.829366,sa_1b3576c9,False,726896308,2023-09-09T00:00:00,410,2025-03-31T18:05:19.829366
84.1,ASG589464,2025-03-31T18:05:19.829366,sa_1983c031,False,726896308,2023-09-14T00:00:00,552,2025-03-31T18:05:19.829366
72.4,ASG795408,2025-03-31T18:05:19.829366,sa_366611d6,False,726896308,2023-09-14T00:00:00,44,2025-03-31T18:05:19.829366
73.9,ASG581951,2025-03-31T18:05:19.829366,sa_1ce75945,False,726896308,2023-09-23T00:00:00,99,2025-03-31T18:05:19.829366
73.3,ASG594530,2025-03-31T18:05:19.829366,sa_95b99776,False,726896308,2023-09-23T00:00:00,104,2025-03-31T18:05:19.829366
75.5,ASG104780,2025-03-31T18:05:19.829366,sa_7ee026c5,False,726896308,2023-10-02T00:00:00,447,2025-03-31T18:05:19.829366
83.7,ASG755627,2025-03-31T18:05:19.829366,sa_6d45b5c7,False,726896308,2023-10-03T00:00:00,182,2025-03-31T18:05:19.829366
70.5,ASG531858,2025-03-31T18:05:19.829366,sa_fe56abce,False,726896308,2023-10-10T00:00:00,92,2025-03-31T18:05:19.829366
89.9,ASG723283,2025-03-31T18:05:19.829366,sa_38169de5,False,726896308,2023-10-17T00:00:00,67,2025-03-31T18:05:19.829366
70.5,ASG483622,2025-03-31T18:05:19.829366,sa_c4d4288f,False,726896308,2023-10-25T00:00:00,184,2025-03-31T18:05:19.829366
77.1,ASG335954,2025-03-31T18:05:19.829366,sa_fc94755b,False,726896308,2023-11-04T00:00:00,134,2025-03-31T18:05:19.829366
76.0,ASG495583,2025-03-31T18:05:19.829366,sa_e8a12354,False,726896308,2023-11-02T00:00:00,162,2025-03-31T18:05:19.829366
84.8,ASG707924,2025-03-31T18:05:19.829366,sa_f73a0bbc,False,726896308,2023-11-10T00:00:00,89,2025-03-31T18:05:19.829366
100,ASG927135,2025-03-31T18:05:19.829366,sa_77a480d5,False,726896308,2024-02-18T00:00:00,42,2025-03-31T18:05:19.829366
100,ASG584820,2025-03-31T18:05:19.829366,sa_b97bf90c,False,726896308,2024-03-02T00:00:00,145,2025-03-31T18:05:19.829366
100,ASG200621,2025-03-31T18:05:19.829366,sa_ed7988a6,False,726896308,2024-03-08T00:00:00,34,2025-03-31T18:05:19.829366
93.2,ASG378601,2025-03-31T18:05:19.829366,sa_faacf348,False,726896308,2024-03-12T00:00:00,483,2025-03-31T18:05:19.829366
99.4,ASG608764,2025-03-31T18:05:19.829366,sa_916ef824,False,726896308,2024-03-19T00:00:00,124,2025-03-31T18:05:19.829366
100,ASG217408,2025-03-31T18:05:19.829366,sa_3ea1e96a,False,726896308,2024-03-28T00:00:00,174,2025-03-31T18:05:19.829366
100,ASG467505,2025-03-31T18:05:19.829366,sa_ae201a4a,False,726896308,2024-04-10T00:00:00,145,2025-03-31T18:05:19.829366
100,ASG963622,2025-03-31T18:05:19.829366,sa_60afe273,False,726896308,2024-04-13T00:00:00,100,2025-03-31T18:05:19.829366
100,ASG629816,2025-03-31T18:05:19.829366,sa_956bcfad,False,726896308,2024-04-19T00:00:00,76,2025-03-31T18:05:19.829366
100,ASG599747,2025-03-31T18:05:19.829366,sa_a31aa21d,False,726896308,2024-04-20T00:00:00,132,2025-03-31T18:05:19.829366
100,ASG011987,2025-03-31T18:05:19.829366,sa_059272bd,True,726896308,2024-05-16T00:00:00,94,2025-03-31T18:05:19.829366
100,ASG639741,2025-03-31T18:05:19.829366,sa_9ee3b6a4,False,726896308,2024-05-10T00:00:00,55,2025-03-31T18:05:19.829366
100,ASG095398,2025-03-31T18:05:19.829366,sa_96a8075d,False,726896308,2024-05-15T00:00:00,43,2025-03-31T18:05:19.829366
100,ASG414655,2025-03-31T18:05:19.829366,sa_c11d1f3c,False,726896308,2024-05-24T00:00:00,138,2025-03-31T18:05:19.829366
90.8,ASG051045,2025-03-31T18:05:19.829366,sa_3368ade7,False,604144517,2023-09-15T00:00:00,39,2025-03-31T18:05:19.829366
85.0,ASG198519,2025-03-31T18:05:19.829366,sa_79743560,False,604144517,2023-09-22T00:00:00,42,2025-03-31T18:05:19.829366
73.7,ASG573285,2025-03-31T18:05:19.829366,sa_5dd7b8cf,False,604144517,2023-09-23T00:00:00,109,2025-03-31T18:05:19.829366
93.0,ASG417910,2025-03-31T18:05:19.829366,sa_8d4f1bcf,False,604144517,2023-09-30T00:00:00,85,2025-03-31T18:05:19.829366
66.7,ASG486194,2025-03-31T18:05:19.829366,sa_d43172fd,True,604144517,2023-10-03T00:00:00,105,2025-03-31T18:05:19.829366
87.2,ASG712060,2025-03-31T18:05:19.829366,sa_e952fb8b,False,604144517,2023-10-05T00:00:00,38,2025-03-31T18:05:19.829366
80.8,ASG435387,2025-03-31T18:05:19.829366,sa_9c1ed4b5,False,604144517,2023-10-17T00:00:00,39,2025-03-31T18:05:19.829366
79.5,ASG335894,2025-03-31T18:05:19.829366,sa_b339ac83,False,604144517,2023-10-13T00:00:00,116,2025-03-31T18:05:19.829366
82.6,ASG173148,2025-03-31T18:05:19.829366,sa_a9ee36a3,False,604144517,2023-10-25T00:00:00,356,2025-03-31T18:05:19.829366
80.7,ASG516724,2025-03-31T18:05:19.829366,sa_f5a9d060,False,604144517,2023-10-30T00:00:00,143,2025-03-31T18:05:19.829366
69.4,ASG107464,2025-03-31T18:05:19.829366,sa_898ed301,True,604144517,2023-11-05T00:00:00,126,2025-03-31T18:05:19.829366
84.3,ASG197962,2025-03-31T18:05:19.829366,sa_8aae17eb,False,604144517,2023-11-09T00:00:00,535,2025-03-31T18:05:19.829366
75.6,ASG819211,2025-03-31T18:05:19.829366,sa_2871211c,False,604144517,2023-11-11T00:00:00,162,2025-03-31T18:05:19.829366
81.8,ASG176183,2025-03-31T18:05:19.830365,sa_3c2b149d,True,604144517,2023-11-24T00:00:00,432,2025-03-31T18:05:19.830365
76.2,ASG776169,2025-03-31T18:05:19.830365,sa_1866ff2f,False,604144517,2023-11-19T00:00:00,69,2025-03-31T18:05:19.830365
70.1,ASG446598,2025-03-31T18:05:19.830365,sa_367dee3e,False,604144517,2023-11-24T00:00:00,39,2025-03-31T18:05:19.830365
84.0,ASG360823,2025-03-31T18:05:19.830365,sa_bd4949b3,False,604144517,2023-11-26T00:00:00,102,2025-03-31T18:05:19.830365
69.9,ASG133227,2025-03-31T18:05:19.830365,sa_0a8258be,False,604144517,2023-12-04T00:00:00,115,2025-03-31T18:05:19.830365
85.0,ASG192260,2025-03-31T18:05:19.830365,sa_4eeadf59,False,604144517,2023-12-12T00:00:00,41,2025-03-31T18:05:19.830365
55.1,ASG017321,2025-03-31T18:05:19.830365,sa_f41cd070,True,604144517,2023-09-11T00:00:00,608,2025-03-31T18:05:19.830365
59.9,ASG613539,2025-03-31T18:05:19.830365,sa_b050de2b,True,604144517,2023-09-12T00:00:00,414,2025-03-31T18:05:19.830365
62.8,ASG589464,2025-03-31T18:05:19.830365,sa_b5479840,False,604144517,2023-09-15T00:00:00,518,2025-03-31T18:05:19.830365
